Gemeinde;Gemeindename;Gebietsnummer;Gebietsart;Gebietsname;Bezirksnummer;Wahlberechtigte gesamt (A);Wahlberechtigte ohne Wahlschein (A1);Wahlberechtigte mit Wahlschein (A2);Wahlberechtigte nicht im WVZ (A3);Waehler gesamt (B);Waehler ohne Wahlschein;Waehler mit Wahlschein;Stimmzettel ungueltige (C);Stimmzettel gueltige (D1);Stimmen gueltige (D2);D01;D01 Personenstimmen;D01 Listenstimmen;D01_1;D01_2;D01_3;D01_4;D01_5;D01_6;D01_7;D01_8;D01_9;D01_10;D01_11;D01_12;D01_13;D01_14;D01_15;D01_16;D01_17;D01_18;D01_19;D01_20;D01_21;D01_22;D01_23;D01_24;D01_25;D01_26;D01_27;D01_28;D01_29;D01_30;D01_31;D01_32;D01_33;D01_34;D01_35;D01_36;D01_37;D01_38;D01_39;D01_40;D01_41;D01_42;D01_43;D01_44;D01_45;D01_46;D01_47;D01_48;D01_49;D01_50;D01_51;D01_52;D01_53;D02;D02 Personenstimmen;D02 Listenstimmen;D02_1;D02_2;D02_3;D02_4;D02_5;D02_6;D02_7;D02_8;D02_9;D02_10;D02_11;D02_12;D02_13;D02_14;D02_15;D02_16;D02_17;D02_18;D02_19;D02_20;D02_21;D02_22;D02_23;D02_24;D02_25;D02_26;D02_27;D02_28;D02_29;D02_30;D02_31;D02_32;D02_33;D02_34;D02_35;D02_36;D02_37;D02_38;D02_39;D02_40;D02_41;D02_42;D02_43;D02_44;D02_45;D02_46;D02_47;D02_48;D02_49;D02_50;D02_51;D02_52;D02_53;D02_54;D02_55;D02_56;D02_57;D02_58;D02_59;D03;D03 Personenstimmen;D03 Listenstimmen;D03_1;D03_2;D03_3;D03_4;D03_5;D03_6;D03_7;D03_8;D03_9;D03_10;D03_11;D03_12;D03_13;D03_14;D03_15;D03_16;D03_17;D03_18;D03_19;D03_20;D03_21;D03_22;D03_23;D03_24;D03_25;D03_26;D03_27;D03_28;D03_29;D03_30;D03_31;D03_32;D04;D04 Personenstimmen;D04 Listenstimmen;D04_1;D04_2;D04_3;D04_4;D04_5;D04_6;D04_7;D04_8;D04_9;D04_10;D04_11;D04_12;D04_13;D04_14;D04_15;D04_16;D04_17;D04_18;D04_19;D04_20;D04_21;D04_22;D04_23;D04_24;D05;D05 Personenstimmen;D05 Listenstimmen;D05_1;D05_2;D05_3;D05_4;D05_5;D05_6;D05_7;D05_8;D05_9;D05_10;D05_11;D05_12;D05_13;D05_14;D05_15;D05_16;D05_17;D05_18;D05_19;D05_20;D06;D06 Personenstimmen;D06 Listenstimmen;D06_1;D06_2;D06_3;D06_4;D06_5;D06_6;D06_7;D06_8;D06_9;D06_10;D06_11;D06_12;D06_13;D06_14;D06_15;D06_16;D06_17;D06_18;D06_19;D06_20;D07;D07 Personenstimmen;D07 Listenstimmen;D07_1;D07_2;D07_3;D07_4;D07_5;D07_6;D07_7;D07_8;D07_9;D07_10;D07_11;D07_12;D07_13;D07_14;D07_15;D09;D09 Personenstimmen;D09 Listenstimmen;D09_1;D09_2;D09_3;D09_4;D09_5;D09_6;D09_7;D09_8;D09_9;D09_10;D10;D10 Personenstimmen;D10 Listenstimmen;D10_1;D10_2;D10_3;D10_4;D10_5;D11;D11 Personenstimmen;D11 Listenstimmen;D11_1;D11_2;D11_3;D11_4;D12;D12 Personenstimmen;D12 Listenstimmen;D12_1;D12_2;D12_3;D13;D13 Personenstimmen;D13 Listenstimmen;D13_1;D13_2;D13_3;D13_4;D14;D14 Personenstimmen;D14 Listenstimmen;D14_1;D15;D15 Personenstimmen;D15 Listenstimmen;D15_1;D15_2;D16;D16 Personenstimmen;D16 Listenstimmen;D16_1;D16_2;D16_3;D16_4;D16_5;D16_6;
04011000;Bremen;04011000-441-04;STIMMBEZIRK;Lindenhof 04;441-04;898;751;147;0;245;243;2;11;234;1143;215;134;81;23;13;2;2;9;0;2;0;0;2;0;0;1;5;5;0;2;2;2;2;0;1;1;0;29;0;0;0;0;0;0;0;1;0;1;1;0;1;20;0;0;1;1;0;1;1;0;0;0;0;3;0;0;503;334;169;202;4;23;3;6;0;2;1;4;0;0;1;17;0;2;0;1;0;0;1;6;0;1;0;0;0;17;0;0;0;0;1;0;0;5;0;0;0;0;3;0;13;0;0;2;5;0;0;7;0;0;0;5;0;0;0;0;0;2;59;36;23;3;0;3;1;1;3;1;0;5;0;1;0;0;9;3;0;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;153;79;74;48;19;1;6;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;26;11;15;0;5;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;129;34;95;15;0;0;0;0;1;0;3;0;0;0;0;0;5;0;6;0;0;4;0;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;4;2;2;1;0;0;1;0;5;0;5;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;5;5;0;5;12;0;12;0;0;7;0;7;0;0;0;0;0;0;
04011000;Bremen;04011000-442;ORTSTEIL;Gröpelingen;;4458;3764;694;0;1810;1192;618;84;1726;8537;1908;1080;828;343;84;8;1;86;2;28;5;11;1;2;12;0;1;1;4;3;0;0;23;0;2;0;0;305;1;1;1;5;0;5;10;9;0;0;0;0;0;113;0;0;0;2;2;1;2;0;3;0;0;3;0;0;3265;2206;1059;1360;29;164;8;17;4;7;5;17;3;2;5;45;1;14;3;18;2;4;4;10;6;1;0;0;9;154;2;0;1;0;1;54;0;58;5;48;0;5;2;5;75;1;7;5;21;1;3;10;0;1;3;1;0;0;4;1;0;0;502;137;365;26;3;24;16;1;0;1;1;1;2;12;6;4;5;2;5;0;0;0;0;8;5;3;0;1;0;0;0;2;2;6;1;883;463;420;206;98;25;13;14;3;2;2;1;20;1;20;1;18;7;7;1;0;2;0;5;5;3;9;298;133;165;22;1;0;0;2;0;5;0;0;0;4;0;0;0;5;85;0;7;0;2;1096;224;872;61;4;13;3;18;10;3;11;8;1;2;2;8;1;3;12;44;5;3;12;100;24;76;4;2;4;0;1;5;0;0;2;1;1;2;0;1;1;63;14;49;5;4;0;0;1;0;0;3;0;1;30;4;26;1;1;0;1;1;25;14;11;4;10;0;0;66;8;58;1;7;0;40;5;35;1;1;3;0;20;5;15;5;136;21;115;17;4;105;38;67;3;10;4;11;5;5;
04011000;Bremen;04011000-442-88;BRIEFWAHLBEZIRK;Gröpelingen Briefwahl;442-88;0;0;0;0;610;0;610;17;593;2947;730;375;355;161;41;2;1;60;0;13;2;3;0;1;0;0;0;1;2;2;0;0;9;0;1;0;0;37;0;0;0;5;0;0;4;9;0;0;0;0;0;12;0;0;0;2;1;1;2;0;2;0;0;1;0;0;1080;751;329;493;13;76;2;8;2;1;3;1;1;0;3;7;0;4;3;2;1;0;0;3;5;1;0;0;6;14;0;0;1;0;0;19;0;8;0;25;0;0;0;0;25;1;0;0;18;0;3;0;0;0;0;1;0;0;0;1;0;0;154;32;122;9;1;6;1;0;0;1;0;0;2;2;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;363;203;160;78;57;12;9;1;2;2;1;0;11;0;2;1;8;1;6;0;0;1;0;2;5;1;3;87;36;51;6;1;0;0;2;0;0;0;0;0;2;0;0;0;5;20;0;0;0;0;283;41;242;13;0;1;0;5;3;1;1;1;0;1;1;1;0;2;0;9;0;0;2;32;2;30;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;37;8;29;5;1;0;0;1;0;0;0;0;1;11;2;9;0;0;0;1;1;16;10;6;0;10;0;0;29;1;28;0;1;0;20;0;20;0;0;0;0;4;0;4;0;66;7;59;6;1;35;8;27;0;0;2;5;0;1;
04011000;Bremen;04011000-442-01;STIMMBEZIRK;Gröpelingen 01;442-01;741;625;116;0;216;214;2;10;206;1014;226;138;88;40;9;0;0;3;0;5;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;1;0;0;360;271;89;131;1;18;0;2;1;4;0;2;1;0;0;15;0;5;0;2;0;0;1;1;0;0;0;0;0;44;0;0;0;0;0;15;0;1;0;0;0;0;0;4;7;0;2;0;1;0;0;5;0;1;3;0;0;0;4;0;0;0;32;14;18;5;0;3;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;94;65;29;38;10;0;0;0;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;0;0;50;25;25;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;20;0;0;0;0;185;50;135;3;2;1;1;9;1;0;8;7;0;1;1;6;1;1;3;5;0;0;0;25;1;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;8;2;6;0;0;2;0;0;0;0;0;24;0;24;0;0;5;0;5;0;0;0;0;0;0;
04011000;Bremen;04011000-442-02;STIMMBEZIRK;Gröpelingen 02;442-02;922;711;211;0;239;236;3;16;223;1092;178;86;92;31;6;0;0;6;0;2;0;1;1;0;1;0;0;0;0;1;0;0;5;0;0;0;0;17;0;0;0;0;0;5;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;450;313;137;209;5;11;1;1;1;1;0;2;0;0;2;4;0;0;0;7;0;3;2;0;0;0;0;0;1;45;2;0;0;0;0;0;0;1;0;3;0;0;0;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;79;25;54;7;1;8;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;104;55;49;35;12;2;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;47;22;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;0;0;148;38;110;12;1;0;1;1;0;2;2;0;0;0;0;0;0;0;1;14;3;1;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;7;0;3;0;0;0;0;0;0;0;0;5;2;3;1;1;0;0;0;1;1;0;1;0;0;0;13;5;8;1;4;0;3;3;0;1;1;1;0;8;5;3;5;14;4;10;3;1;21;6;15;0;2;0;0;0;4;
04011000;Bremen;04011000-442-03;STIMMBEZIRK;Gröpelingen 03;442-03;882;731;151;0;221;221;0;13;208;1022;222;153;69;46;9;2;0;7;2;6;2;7;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;381;240;141;148;5;23;1;2;0;0;0;3;0;0;0;9;0;1;0;7;0;0;0;0;1;0;0;0;1;13;0;0;0;0;1;0;0;0;1;10;0;5;1;1;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;80;42;38;1;0;2;14;0;0;0;0;1;0;4;0;1;5;0;5;0;0;0;0;0;5;0;0;1;0;0;0;1;2;0;0;150;79;71;30;10;7;0;10;0;0;0;1;0;1;0;0;10;2;0;1;0;1;0;1;0;0;5;21;12;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;126;28;98;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;7;1;1;9;6;4;2;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;3;0;3;0;0;0;0;5;0;5;0;6;0;6;0;0;20;13;7;0;6;1;6;0;0;
04011000;Bremen;04011000-442-04;STIMMBEZIRK;Gröpelingen 04;442-04;1002;906;96;0;268;268;0;21;247;1227;249;151;98;33;6;2;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;81;1;0;1;0;0;0;1;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479;323;156;198;0;12;1;1;0;0;2;4;1;1;0;5;1;2;0;0;1;1;1;6;0;0;0;0;0;22;0;0;0;0;0;20;0;22;4;0;0;0;1;0;10;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;83;1;82;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;31;72;12;3;3;0;0;0;0;1;0;8;0;3;0;0;1;0;0;0;0;0;0;0;0;0;58;30;28;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;5;0;2;182;36;146;5;1;11;1;2;5;0;0;0;0;0;0;0;0;0;5;6;0;0;0;8;6;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;3;3;0;3;0;0;0;9;0;9;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;10;10;8;2;24;11;13;3;2;1;0;5;0;
04011000;Bremen;04011000-442-05;STIMMBEZIRK;Gröpelingen 05;442-05;911;791;120;0;256;253;3;7;249;1235;303;177;126;32;13;2;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;1;0;0;96;0;0;0;0;0;0;5;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;515;308;207;181;5;24;3;3;0;1;0;5;0;1;0;5;0;2;0;0;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;26;0;10;0;0;0;0;17;0;0;5;2;0;0;1;0;0;0;0;0;0;0;0;0;0;74;23;51;3;1;5;1;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;69;30;39;13;6;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;1;35;8;27;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;172;31;141;20;0;0;0;1;1;0;0;0;1;0;0;0;0;0;2;3;1;1;1;18;11;7;1;2;0;0;1;4;0;0;1;1;0;0;0;0;1;11;3;8;0;0;0;0;0;0;0;3;0;0;7;0;7;0;0;0;0;0;5;0;5;0;0;0;0;12;2;10;0;2;0;5;0;5;0;0;0;0;3;0;3;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;
04011000;Bremen;04011000-443;ORTSTEIL;Ohlenhof;;4292;3584;708;0;1644;1001;643;65;1579;7757;1935;1109;826;318;85;0;6;134;3;16;3;9;10;2;1;0;1;1;0;1;7;0;23;0;1;0;4;273;9;1;1;0;5;1;5;7;1;0;5;1;0;141;0;1;0;5;3;10;1;2;1;0;2;6;1;2;2973;2011;962;1127;33;160;5;34;3;3;2;5;4;2;10;31;2;19;2;12;1;0;3;32;4;2;1;0;1;99;1;1;0;0;0;49;5;39;0;58;5;0;3;1;154;2;9;0;32;2;0;44;1;1;0;0;0;1;1;2;1;2;372;92;280;18;0;22;0;7;1;1;1;2;0;8;3;4;8;0;1;2;0;0;1;3;0;0;4;0;4;0;0;2;0;0;0;723;389;334;133;84;35;3;15;12;3;5;1;19;1;27;2;16;5;10;9;1;0;1;3;0;2;2;321;138;183;53;17;2;3;1;0;2;0;0;1;6;1;7;0;11;28;4;0;0;2;916;219;697;90;6;21;3;6;4;3;6;3;4;0;1;4;4;1;3;49;0;1;10;117;21;96;1;3;0;1;0;0;0;1;0;0;4;5;1;0;5;42;11;31;6;0;0;0;0;1;0;3;0;1;43;15;28;3;3;3;1;5;24;15;9;2;2;10;1;54;10;44;1;3;6;17;1;16;0;0;1;0;12;5;7;5;121;8;113;4;4;87;20;67;6;2;5;6;0;1;
04011000;Bremen;04011000-443-99;BRIEFWAHLBEZIRK;Ohlenhof Briefwahl;443-99;0;0;0;0;642;0;642;14;628;3097;821;416;405;138;37;0;1;72;1;9;3;6;8;1;0;0;0;0;0;0;1;0;9;0;0;0;1;59;3;0;0;0;0;0;0;0;0;0;5;1;0;51;0;0;0;0;1;4;0;0;1;0;2;0;0;2;1266;843;423;437;14;93;1;5;1;0;0;3;0;2;0;16;1;6;1;7;1;0;0;20;0;0;0;0;1;35;0;0;0;0;0;15;5;20;0;48;4;0;0;0;55;0;3;0;15;0;0;31;0;0;0;0;0;0;0;1;0;2;161;28;133;7;0;6;0;4;0;0;1;1;0;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;270;168;102;61;45;22;2;4;6;3;0;1;4;0;3;2;6;1;3;3;1;0;0;0;0;0;1;118;37;81;23;6;1;0;0;0;0;0;0;0;1;0;0;0;0;2;3;0;0;1;268;75;193;29;3;10;0;2;0;2;4;0;0;0;1;2;2;1;0;12;0;0;7;50;7;43;1;0;0;1;0;0;0;0;0;0;4;0;1;0;0;14;4;10;1;0;0;0;0;1;0;1;0;1;23;8;15;2;1;3;1;1;10;5;5;0;0;5;0;28;9;19;1;2;6;9;1;8;0;0;1;0;1;1;0;1;41;4;37;1;3;17;6;11;2;0;1;3;0;0;
04011000;Bremen;04011000-443-01;STIMMBEZIRK;Ohlenhof 01;443-01;1126;898;228;0;265;265;0;13;252;1252;353;225;128;45;18;0;1;33;0;4;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;77;0;0;1;0;5;0;0;0;1;0;0;0;0;31;0;1;0;0;0;0;1;0;0;0;0;2;1;0;474;338;136;183;6;18;0;0;0;0;0;0;3;0;0;1;0;3;0;0;0;0;1;10;0;1;0;0;0;3;0;0;0;0;0;10;0;5;0;1;0;0;1;0;67;0;5;0;10;1;0;5;0;1;0;0;0;1;1;1;0;0;35;3;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;83;48;35;16;16;2;0;1;0;0;4;0;5;0;1;0;0;1;1;0;0;0;1;0;0;0;0;68;32;36;21;0;0;3;0;0;2;0;0;0;0;0;5;0;1;0;0;0;0;0;163;30;133;16;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;13;0;0;0;17;5;12;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;0;0;3;0;3;0;0;0;0;0;0;0;0;17;0;17;0;0;12;0;12;0;0;0;0;0;0;
04011000;Bremen;04011000-443-02;STIMMBEZIRK;Ohlenhof 02;443-02;747;639;108;0;161;161;0;11;150;710;166;106;60;31;5;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3;0;1;0;1;30;1;1;0;0;0;1;2;5;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;196;88;123;1;13;1;10;0;1;0;0;1;0;0;0;0;0;1;5;0;0;0;2;0;0;1;0;0;10;0;0;0;0;0;8;0;3;0;7;0;0;2;0;3;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;36;14;22;3;0;6;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;19;65;6;0;5;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;22;13;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;0;0;85;24;61;15;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;5;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;4;5;5;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;7;3;4;0;2;1;0;0;0;
04011000;Bremen;04011000-443-03;STIMMBEZIRK;Ohlenhof 03;443-03;783;693;90;0;172;171;1;8;164;791;194;136;58;53;12;0;1;6;1;1;0;0;1;1;1;0;1;0;0;0;1;0;4;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;5;0;4;0;0;0;0;0;1;0;0;303;233;70;134;3;10;0;11;0;1;1;2;0;0;10;3;0;1;0;0;0;0;2;0;3;0;0;0;0;20;0;1;0;0;0;2;0;5;0;0;0;0;0;0;16;2;0;0;2;0;0;3;0;0;0;0;0;0;0;0;1;0;34;16;18;0;0;1;0;1;1;0;0;0;0;5;0;2;0;0;0;2;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;73;39;34;12;7;0;1;1;0;0;1;0;3;0;7;0;0;0;5;0;0;0;0;1;0;0;1;28;14;14;3;7;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;85;20;65;1;0;8;0;2;0;0;0;0;3;0;0;0;2;0;2;2;0;0;0;19;2;17;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;2;0;0;2;2;0;0;2;0;0;0;8;5;3;2;2;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;26;1;25;1;0;10;1;9;0;0;0;1;0;0;
04011000;Bremen;04011000-443-04;STIMMBEZIRK;Ohlenhof 04;443-04;851;748;103;0;232;232;0;10;222;1103;257;141;116;28;6;0;3;3;1;2;0;1;1;0;0;0;0;0;0;0;1;0;6;0;0;0;2;72;5;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;2;0;0;2;0;0;0;1;0;0;394;248;146;155;5;17;3;8;2;1;1;0;0;0;0;5;1;4;0;0;0;0;0;0;1;0;0;0;0;18;1;0;0;0;0;5;0;6;0;1;0;0;0;1;10;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;41;10;31;3;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;104;41;63;15;4;1;0;0;0;0;0;0;0;0;11;0;10;0;0;0;0;0;0;0;0;0;0;44;24;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;193;42;151;19;1;1;0;2;1;1;0;2;0;0;0;0;0;0;1;11;0;1;2;27;6;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;10;4;6;4;13;2;11;1;1;14;0;14;0;0;0;0;0;0;
04011000;Bremen;04011000-443-05;STIMMBEZIRK;Ohlenhof 05;443-05;785;606;179;0;172;172;0;9;163;804;144;85;59;23;7;0;0;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;3;0;0;0;0;0;0;27;0;0;0;0;0;2;0;0;0;0;0;2;0;0;252;153;99;95;4;9;0;0;0;0;0;0;0;0;0;6;0;5;0;0;0;0;0;0;0;1;0;0;0;13;0;0;0;0;0;9;0;0;0;1;1;0;0;0;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;65;21;44;3;0;6;0;2;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0;0;109;74;35;23;12;5;0;9;5;0;0;0;2;1;5;0;0;3;1;6;0;0;0;2;0;0;0;41;18;23;5;4;0;0;0;0;0;0;0;1;3;1;2;0;0;1;0;0;0;1;122;28;94;10;2;1;3;0;2;0;2;1;0;0;0;1;0;0;0;6;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;1;0;1;0;0;0;0;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;1;9;1;0;27;10;17;4;0;3;2;0;1;
04011000;Bremen;04011000-445;ORTSTEIL;Oslebshausen;;5340;4443;894;3;2455;1657;798;103;2352;11546;3005;1496;1509;398;197;4;4;358;11;24;4;9;9;3;4;1;5;1;0;10;13;12;21;1;3;1;1;177;26;1;1;1;7;0;17;7;0;0;1;10;0;91;7;1;0;20;0;4;0;1;0;0;1;23;2;4;4330;3059;1271;1937;44;205;12;24;2;12;3;19;4;14;3;40;4;23;1;15;6;3;1;23;9;4;2;6;6;128;3;3;1;0;1;44;11;38;0;74;2;0;6;1;253;4;0;1;24;3;4;13;1;0;2;7;5;0;1;4;3;0;467;143;324;43;6;21;2;2;4;3;2;3;0;5;3;5;6;8;2;2;3;1;1;2;3;2;0;5;0;1;0;1;1;6;0;909;454;455;238;108;2;10;2;3;0;1;2;16;2;16;1;21;10;4;1;1;0;5;6;5;0;0;447;141;306;58;6;1;1;2;2;2;2;8;1;1;1;6;0;19;13;7;2;3;6;1739;485;1254;144;17;22;11;38;6;3;22;4;11;3;37;12;3;2;30;57;8;4;51;117;8;109;0;1;0;0;0;3;1;0;0;0;0;0;0;1;2;58;5;53;1;1;0;1;0;0;0;1;1;0;40;7;33;3;0;1;0;3;40;3;37;1;2;0;0;50;13;37;2;4;7;50;20;30;3;1;3;13;14;2;12;2;181;25;156;14;11;99;14;85;3;0;3;0;6;2;
04011000;Bremen;04011000-445-88;BRIEFWAHLBEZIRK;Oslebshausen Briefwahl;445-88;0;0;0;0;790;0;790;16;774;3835;1158;542;616;142;83;2;3;148;4;13;2;6;7;1;2;0;0;0;0;1;4;1;3;1;1;0;1;19;26;0;1;1;5;0;1;3;0;0;0;9;0;19;1;0;0;15;0;2;0;0;0;0;1;14;0;0;1504;1042;462;671;23;99;5;12;0;3;1;7;0;2;0;13;2;7;0;2;2;0;0;16;5;0;0;0;5;9;0;3;0;0;1;16;0;10;0;43;1;0;0;0;51;2;0;1;15;2;0;7;0;0;0;4;1;0;0;1;0;0;179;51;128;15;3;12;2;1;2;1;0;1;0;0;2;0;0;1;1;0;3;0;1;0;3;2;0;0;0;0;0;0;0;1;0;297;140;157;85;45;0;1;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;2;0;0;0;123;35;88;19;1;1;0;1;1;1;1;1;0;0;0;1;0;1;5;0;0;1;1;358;69;289;33;4;2;0;9;0;0;1;0;1;0;3;5;1;0;2;2;1;0;5;40;4;36;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;16;0;16;0;0;0;0;0;15;1;14;1;0;0;0;10;0;10;0;0;0;20;10;10;0;0;0;10;0;0;0;0;72;13;59;3;10;38;3;35;1;0;1;0;1;0;
04011000;Bremen;04011000-445-01;STIMMBEZIRK;Oslebshausen 01;445-01;983;772;211;0;303;299;4;15;288;1404;343;185;158;30;9;0;0;77;0;3;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;25;0;0;0;0;0;0;5;1;0;0;0;0;0;19;5;0;0;2;0;0;0;0;0;0;0;4;0;1;482;358;124;222;2;26;0;2;2;2;0;2;1;3;2;2;0;2;0;0;0;2;0;0;2;2;1;0;0;13;2;0;0;0;0;7;1;5;0;4;0;0;1;0;36;0;0;0;7;1;0;3;0;0;0;0;3;0;0;0;0;0;46;19;27;6;0;2;0;0;0;0;0;0;0;0;0;0;2;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;116;63;53;34;16;0;0;0;0;0;0;0;3;0;0;0;10;0;0;0;0;0;0;0;0;0;0;52;5;47;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;284;70;214;17;4;0;6;0;1;0;0;0;3;1;8;0;1;0;8;7;3;1;10;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;6;1;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;5;2;0;2;0;0;0;0;7;0;7;0;37;6;31;6;0;4;0;4;0;0;0;0;0;0;
